903,identifiant,lien_permament_portail,isbn,ean,langue_du_document,langue_du_texte_intermediaire,langue_de_l_oeuvre_originale,date_de_publication,langue_des_sous_titres,titre,type_de_document,titre_d_un_auteur_different,titre_parallele,complement_du_titre,premiere_mention_de_responsabilite,mention_de_responsabilite_suivante,numero_de_partie,titre_de_partie,lieu_de_publication,nom_de_l_editeur,indication_specifique_du_type_de_document,autres_caracteristiques_materielles,format,materiel_d_accompagnement,collection,est_publie_avec,est_une_traduction_de,niveau_de_l_ensemble,unite_materielle,partie_composante,dates_auteur,dates_co_auteur,dates_auteur_secondaire,auteur_collectivite_element_d_entree,auteur_collectivite_subdivision,auteur_collectivite_date,co_auteur_collectivite_element_d_entree,co_auteur_collectivite_subdivision,co_auteur_collectivite_date,auteur_secondaire_collectivite_element_d_entree,auteur_secondaire_collectivite_subdivision,auteur_secondaire_collectivite_date,localisation,sous_localisation,nombre_d_objets,code_barre,cote,tomaison,categorie_documentaire,collection0,fonds,note,conservation,etat_physique,etat_de_collection,auteur_complet,co_auteur,auteur_secondaire
8095,RBSVDP0000008095,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000008095,,,['fre'],,,1908,,Pantins modernes,,,,,Annie de Pène,[préf. de Charles Du Bousquet] ; [ill. de B. Blache],,,Paris,['Libr. Léon Vannier'],234 p.,ill.,19 cm,,,,,,,,,,,,,,,,,,,,BMD,MAGI,1.0,32272900702075,8? 6896,,LI,,,,,,,"['Pène, Annie de']",,"['Du Bousquet', 'Blache, Charles.,', 'B.,']"
806837,RBSVDP0000806837,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000806837,978-2-213-63725-9,9782213637259,['fre'],,,impr. 2008,,Panique sur la Grande Muraille,['[Texte imprimé]'],,,une nouvelle enquête du juge Ti,Frédéric Lenormand,,,,[Paris],['Fayard'],1 vol. (283 p.),couv. ill. en coul.,22 cm,,Les nouvelles enquêtes du juge Ti,,,,,,1964-...,,,,,,,,,,,,BILI,MABU,1.0,32272079192693,LEN,,LI,FIA,,,COEX,,,"['Lenormand, Frédéric']",,
758925,RBSVDP0000758925,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000758925,,,['fre'],,,1894,,Panégyrique de Jeanne d'Arc prononcé à Notre-Dame pour l'introduction de sa cause de béatification en présence de S. E. le cardinal archevêque de Paris le... 22 avril 1894,['[Texte imprimé]'],,,,par le R.P. Feuillette,,,,Paris,"[""impr. d'A. Quelquejeu""]",67 p.,,in-8?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900399072,702255,,LI,,,,,,,['Feuillette'],,
955703,RBSVDP0000955703,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000955703,,,['fre'],,,[date de publication inconnue] :,,Le Palais de la Belgique,['[Texte imprimé]'],,,,,,,,(Bruxelles),['(Ch. Bulens)'],259 p.,fig.,in-16 oblong,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900555145,613840,,LI,,,,,,,,,
1029853,RBSVDP0001029853,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0001029853,,,['fre'],,,1893,,Pages rouges,['[Texte imprimé]'],,,,Mme Severine,,,,Paris,['H. Simonis Empis'],II-328 p.,portr.,in-18?,,,,,,,,,,,,,,,,,,,,BHVP ; BHVP ; BHVP,MABU ; MABU ; MABU,,32272900604557 ; 32272900604556 ; 32272900604555,923806 ; 615668 ; 929376,,LI ; LI ; LI,,RENA ; BOUG,"Provenance : bibliothèque de Georges Renard (1847-1930) léguée à la Ville de Paris en 1930 (Bull. municipal officiel, 10 août 1931) ; Provenance : Legs de la bibliothèque de Marie-Louise Bouglé (1883-1936), remis par son mari André Mariani à la Bibliothè",,,,['Severine'],,
142661,RBSVDP0000142661,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000142661,3-7757-0981-9,,['eng'],,,2000,,Pablo Picasso lithographs,['[Texte imprimé]'],,,"[Graphikmuseum Pablo Picasso Münster, The Huizinga collection","catalogue, Felix Reusse","with contributions by Henri Deschamps, Erich Franz ; edited by Ulrike Gauss",,,Ostfildern-Ruit,['Hatje Cantz'],1 vol. (303 p.),"ill. en noir et en coul., portr., jaquette ill. en coul.",33 cm,,,,,,,,,,1944-...,,,,,,,Graphikmuseum Pablo Picasso,,,FOR,MAPL,1.0,32272077427562,CE 18888,,CE,CODI,,,,,,"['Reusse, Felix']",,"['Gauss', 'Franz', 'Deschamps, Ulrike', 'Erich', 'Henri,']"
475855,RBSVDP0000475855,https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000475855,2-211.0964.2,,['fre'],,,1976,,L'ours au rendez-vous des gardes-chasse,['[Texte imprimé]'],,,,par Peter Hacks,ill. de Walter Schmögner ; adapt. française d'Adolphe Chagot,,,Paris,"[""L'Ecole des loisirs""]",29 p.,ill. en coul.,19 cm,,Renard poche,,,,,,1928-2003,,,,,,,,,,,,HJH,MAPL,1.0,32272100548400,E in8 2053,,LI,FIJ,,Ex-libris Heure joyeuse ; nbre de prêts GEAC : 1 ; Hjj 1996 04,,,,"['Hacks, Peter']","['Schmögner, Walter']",
206117,RBSVDP0000206117,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000206117,,,['fre'],,,1950,,Où va le travail humain ? par Georges FRIEDMANN...,,,,,,,,,Paris,['Gallimard'],391 p.,,In-8 (205 x 145),,,,,,,,,,,,,,,,,,,,BAVP,GAL,1.0,32272900127673,22617,,LI,,,,,,,"['Friedmann, Georges']",,
548548,RBSVDP0000548548,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000548548,,,['rus'],,,1969,,OteÏcestvennaâ vojna 1812 goda i russkoe iskusstvo,['[Texte imprimé]'],,,,"M. A. Nekrasova, S. M. Zemcov",,,,Moskva,['Iskusstvo'],1 vol. (120 p.),ill. en noir et en coul.,23 cm,,,,,,,,,,,,,,,,,,,,FOR,MAPL,1.0,32272077698360,CYR NS 50554,,LI,CODI,CYR,,,,,"['Nekrasova, Mariâ Aleksandrovna']","['Zemcov, Stanislas MarkoviÏc']",
824992,RBSVDP0000824992,https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000824992,,,['fre'],,,[1983?],,Osterman week-end ... Gaumont présente un film de Sam Peckinpah ...,['[Image fixe]'],,,[affiche],,,,,[S.l.],['[éditeur inconnu]'],1 impr. photoméc. (affiche),"offset, coul.",160 x 120 cm,,,,,,,,,,,,,,,,,Lalande Courbet,,,FOR,RESE,1.0,32272900439968,AF 201027 NE T 961,T 961,AF,,,Document numérisé ; Consultable en ligne,,,,,,
445084,RBSVDP0000445084,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000445084,2-07-049952-9,,['fre'],,,2000,,Orphelin de mer,,,,,Vladan Radoman,,,,Paris,['Gallimard'],289 p.,,18 cm,,Série noire ; La ballade d'un Yougo,"6, rue Bonaparte",,,,,1936-...,,,,,,,,,,,,BILI,MABU,1.0,32272052272314,RAD,,LI,FIA,,,,,,"['Radoman, Vladan']",,
673590,RBSVDP0000673590,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000673590,,,['fre'],,,1896,,L'Ornière. Pièce en 3 actes,['[Texte imprimé]'],,,,Maria Chéliga,Préface de MM. J.-H. Rosny,,,Paris,"[""Société nouvelle d'éditions""]",90 p.,,in-8?,,,,,,,,,,,,,,,,,,,,BHVP ; BHVP,MABU ; MABU,,32272900337932 ; 32272900337931,933457 ; 615991,,LI ; LI,,BOUG,"Provenance : Legs de la bibliothèque de Marie-Louise Bouglé (1883-1936), remis par son mari André Mariani à la Bibliothèque historique de la Ville de Paris en 1946",,,,"['Chéliga, Marya']",,"['Rosny, J.-H']"
874595,RBSVDP0000874595,https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000874595,,,['fre'],,,[date de publication inconnue],,Les Origines de la Guerre russo-japonaise. Conférence faite par M. le Capitaine Houssais... en 1904,['[Texte imprimé]'],,,,,,,,(S.l.),['[éditeur inconnu]'],28 p.,,in 4?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900481691,933264,,LI,,,,,,,['Houssais'],,
194652,RBSVDP0000194652,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000194652,,,['fre'],,,1919,,Organisation industrielle,,,,,par P. Charpentier...,,,,Paris,['H. Dunod et E. Pinat'],V-354 p.,ill.,24 cm,,,,,,,,,,,,,,,,,,,,BAVP,MEZ,1.0,32272900116008,12107,,LI,,,,,,,"['Charpentier, P.']",,
66361,RBSVDP0000066361,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000066361,,,['fre'],,,[1988],,Orgues de la région Poitou-Charentes,,,,"26 orgues de la Charente, 52 orgues de la Charente - Maritime, 19 orgues des Deux-Sèvres, 32 orgues de la Vienne, les orgues polyphones Debierre",[Ed. par] A. R. D. ; A. M. C.,,,,Aix en Provence ; (S. L.),"['Edisud', ""Association Régionale de Développement, d'information et d'action musicale et chorigraphique""]",414 p.,ill.,30 cm,,Inventaire des orgues en Poitou-Charentes,,,,,,,,,,,,,,,"Association régionale de developpement, d'information et d'action musicale et choregraphique",,,FOR,MAPL,1.0,32272900040142,NS 39979,,LI,CODI,,,,,,,,"['Edisud,']"
659035,RBSVDP0000659035,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000659035,,,['fre'],,,1891,,Organisation républicaine...,['[Texte imprimé]'],,,,"Charles Boysset,...",,,,Paris,['M. Dreyfous'],121 p.,,in-8?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900322322,702469,,LI,,,,,,,"['Boysset, Charles']",,
224028,RBSVDP0000224028,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000224028,2-8027-1539-9,,"['fre', 'eng']",,,2001,,L'Organisation mondiale du commerce,,,The world trade organisation,"vers un droit mondial du commerce ? ; towards a world trade law ? ; actes et débats de colloque Lyon, 2 mars 2001","[organisé par] l'Institut d'études politiques de Lyon, Université Lumière-Lyon 2...",sous la dir. de Filali Osman,,,Bruxelles,['Bruylant'],291 p.,,24 cm,,,,,,,,,,,,,,,,,Université de Lyon 2,Institut d'études politiques de Lyon,,BAVP,MAST,1.0,32272900146004,78839,,LI,,,,,,,,,"['Osman, Filali,']"
257993,RBSVDP0000257993,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000257993,,,['fre'],,,1974,,Le Schéma directeur d'aménagement et d'urbanisme de l'arrondissement de Valenciennes,,,,réponse ou question...,"[Direction départementale de l'équipement du Nord, Commission locale du schéma d'aménagement et d'urbanisme de Valenciennes]",,,,[Lille],"[""[Direction départementale de l'équipement du Nord]""]",65 p.,"ill. en coul., couv. ill. en coul.",30 cm,,,,,,,,,,,Nord,Commission locale du schéma d'aménagement et d'urbanisme de Valenciennes,,,,,,,,BAVP,GALC,1.0,32272900180465,46808 / tr 42,,LI,,,,,,,,,
74807,RBSVDP0000074807,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000074807,3-7212-0051-9 ; 0-8567-0056-8,,"['eng', 'ger']",,,1973,,Schaufenster international 2,,,Window display international 2,,ed. by Walter Knapp,,,,London ; Niederteufen,"['Academy ed.', 'A. Niggli']",1 vol.(148 p.),ill.,29 cm,,,,,,,,,,,,,,,,,,,,FOR,MAPL,1.0,32272900044742,NS 44477,,LI,CODI,,,,,,,,"['Knapp, Walter,']"
614589,RBSVDP0000614589,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000614589,978-2-213-63262-9,9782213632629,['fre'],,,DL 2007,,Scènes de la vie d'un éditeur,['[Texte imprimé]'],,,les pendus de Victor Hugo,Pierre Belfond,,,,[Paris],['Fayard'],1 vol. (644 p.),couv. ill.,24 cm,,,,,,,,1933-...,,,,,,,,,,,,CDML,MEZ,1.0,32272085345491,P 070.5092 BEL,,LI,PRET,,,,,,"['Belfond, Pierre']",,
419284,RBSVDP0000419284,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000419284,2-258-01711-4,,['fre'],,,1986,,Le sbire de Birmanie,,,,,Jean Bruce,,,,Paris,['Presses de la Cité'],188 p.,couv. ill. en coul.,18 cm,,Jean Bruce,O.S.S. 117,,,,,1921-1963,,,,,,,,,,,,BILI,MABU,1.0,32272026440161,BRU,,LI,FIA,,1996 01,,,,"['Bruce, Jean']",,
230313,RBSVDP0000230313,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000230313,,,['fre'],,,1928,,La sauvegarde de l'épargne Les variations du taux de l'intérêt de 1914 à 1928. Préface de Louis MARIN par Pierre ROSSILLION,,,,,,,,,Paris,['Marcel Giard'],VII-171 1 graphique,,25 x 15,,,,,,,,,,,,,,,,,,,,BAVP,MEZ,1.0,32272900152396,13768,,LI,,,,,,,"['Rossillion, Pierre']",,"['Marin, Louis,']"
609608,RBSVDP0000609608,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000609608,978-2-290-35049-2,9782290350492,['fre'],,eng,impr. 2007,,Sauvée du crime,['[Texte imprimé]'],,,,Nora Roberts,traduit de l'américain par Sophie Dalle,,,Paris,"[""J'ai lu""]",1 vol. (382 p.),couv. ill. en coul.,18 cm,,J'ai lu ; Lieutenant Eve Dallas,,Survivor in death,Lieutenant Eve Dallas,,,1950-...,,,,,,,,,,,,BILI,MABU,1.0,32272090430700,ROB,,LI,FIA,,,COEX,,,"['Roberts, Nora']",,"['Dalle, Sophie']"
223250,RBSVDP0000223250,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000223250,,,['fre'],,,1886,,"Les quatre grands historiens latins [César, Salluste, Tite-Live, Tacite], suivis de vingt-deux mois de la vie de Mirabeau, par D. Nisard",,,,,,,,,Paris,['Calmann Lévy'],IV-403 p.,,In-16?(180 x 110),,,,,,,,1806-1888,,,,,,,,,,,,BAVP,516A,1.0,32272900145218,5418,,LI,,,,,,,"['Nisard, Désiré']",,
543288,RBSVDP0000543288,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000543288,7-80047-132-2,,['chi'],,,1992,,Qingdai houfei shoushi,['[Texte imprimé]'],,,gugong bowuyuan cang,,,,,Beijing,['Forbidden city pub. house'],1 vol. (152 p.),"ill. en coul., jaquette ill.",29 cm,,,,,,,,,,,,,,,,,,,,FOR,MAPL,1.0,32272900254743,NS 57396,,LI,CODI,,,,,,,,
418709,RBSVDP0000418709,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000418709,2-259-00285-4,,['fre'],,,1977,,Puzzle chinois,,,,,"Richard Sapir, Warren Murphy",trad. de l'américain par France-Marie Watkins,,,Paris,['Plon'],212 p.,couv. ill. en coul.,18 cm,,L'implacable,,,,,,,1933-....,,,,,,,,,,,BILI ; BILI,MABU ; MABU,,32272026422086 ; 32272026422078,SAP 1994 ; SAP 1977,,LI ; LI,FIA ; FIA,,1995 12 ; 1995 12,,,,"['Sapir, Richard']","['Murphy, Warren']",
340362,RBSVDP0000340362,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000340362,,,['fre'],,,P1994,,Pupille mon oeil,['[Enregistrement sonore]'],,,,Tony Truant et Dignes Dindons,,,,,['Distrib. Wotre Music'],1 cassette ou 1 compact,,,1 brochure,,,,,,,,,,,,,,,,Tony Truant et Dignes Dindons,,,MMP,SON,1.0,32272057290956,N 13950,,CD,,,2002 03,,,,,,['Tony Truant']
839576,RBSVDP0000839576,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000839576,,,['ita'],,,[1954 ?],,Punt e mes,['[Image fixe]'],,,[affiche],Armando Testa,,,,Como,['Fluocolor'],1 est. (affiche),"sérigraphie, en coul.",193 x 135 cm,,,,,,,,1927-1992,,,,,,,,,,,,FOR,RESE,1.0,32272900454572,AF 215599,,AF,,,Document numérisé,,FM,,"['Testa, Armando']",,
666283,RBSVDP0000666283,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000666283,,,['fre'],,,[date de publication inconnue],,"Le Puff, revue en 3 tableaux, par MM. Carmouche, Varin et Huart, ornée de Ruy-Blag, parodie en prose rimée de ""Ruy Blas"". (Paris, Variétés, 31 décembre 1838.)",['[Texte imprimé]'],,,,,,,,Paris,['Impr. Dondey'],24 p.,,in-8?,,,,,,,,1797-1868,1798-1869 ; 1813-1865,,,,,,,,,,,BHVP,MABU,1.0,32272900330148,611038 (n?7),,LI,,,,,,,"['Carmouche, Pierre-Frédéric-Adolphe']","['Varin', 'Huart, Louis']",
491408,RBSVDP0000491408,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000491408,,,['fre'],,,1967,,Puck s'amuse,,,,,Lisbeth Werner,trad. du danois par Marguerite Gay et Gerd de Mautort ; ill. de Vanni Tealdi,,,Paris,['G.P'],187 p.,ill. en noir et en coul.,21 cm,,Rouge et or,,,,,,,,,,,,,,,,,,HJH,MAPL,1.0,32272032108828,FDS NOST R WER,,LI,,,nbre de prêts GEAC : 2 ; 1996 11,,,,"['Werner, Lisbeth']","['Tealdi, Vanni']",
527324,RBSVDP0000527324,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000527324,,,['eng'],,,1967,,Public television,,,,a program for action,Carnegie commission on educational television,,,,New York (N.Y),['Bantam books'],XI-254 p.,,18 cm,,,,,,,,,,,Carnegie commission on educational television,,"New York, N.Y",,,,,,,CINE,RESE,1.0,32272072306464,791.45 CAR,,LI,PRET,,do,,,,,,
734611,RBSVDP0000734611,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000734611,2-7181-0516-X,9782718105086,['fre'],,,1983,,"Le plus méconnu des romans de Stendhal ""Lucien Leuwen""",['[Texte imprimé]'],,,,"Société des études romantiques... [Colloque, 12-13 février 1983, Paris]",,,,Paris,['Éditions SEDES-C.D.U. réunis'],1 vol. (153 p.),,24 cm,,Littérature,,,,,,,,,Société des études romantiques et dix-neuviémistes,Colloque,1983,,,,,,,BHVP ; BALZ,MABU ; MABU,,32272900589569 ; 000000000B3386,758132 ; 8?F996,,LI ; LI,DOCU,AMST,,,,,,,
965543,RBSVDP0000965543,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000965543,,,['fre'],,,(1814),,"Plus d'observations, la monarchie, toute la monarchie",['[Texte imprimé]'],,,,,,,,(Lyon),['(Boraire)'],7 pp.,,in-8?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900566222,15394 (n? 1),,LI,,,,,,,,,
922482,RBSVDP0000922482,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000922482,,,['fre'],,,1996,,Les Plus belles randonnées aux environs de Paris,['[Texte imprimé]'],,,,Anne-Marie Minvielle,,,,Grenoble,['Glénat'],143 p.,ill.,in-8?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900534164,738642,,LI,,,,,,,"['Minvielle, Anne-Marie']",,
480513,RBSVDP0000480513,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000480513,2-261-03109-2,,['fre'],,,1991,,Les plus beaux contes de Perrault,['[Texte imprimé]'],,,,illustrés par Michael Fiodorov,,,,Paris,['Rouge et or'],1 vol. (98 p.),ill. en coul.,30 cm,,,,,,,La belle au bois dormant ; Les fées ; Cendrillon ; Barbe-bleue ; Le Petit pouce ; Le chat botté ; Riquet à la houppe,1628-1703,,,,,,,,,,,,HJH,MAB2,1.0,32272067548468,NE in4 1066,,LI,,,nbre de prêts GEAC : 0 ; do / lecteur ; 13.479,,IY,,"['Perrault, Charles']",,"['Fëdorov, Mihail']"
855138,RBSVDP0000855138,https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000855138,,,['fre'],,,[date de publication inconnue],,"Plans directeurs publiés par le Service géographique de l'armée à l'échelle de 1 : 10 000. Région comprenant La Celle-Saint-Cloud, Louveciennes et Le Chesnay",['[Document cartographique]'],,,1897,,,,,[S.l.],['[éditeur inconnu]'],1 carte,,600 x 450 mm,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900472582,F 223,,PL,,,,,,,,,
851918,RBSVDP0000851918,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000851918,,,['fre'],,,1829,,"Plan routier de la ville de Paris, ou Guide des étrangers dans cette capitale, divisé en XII arrondissements ou mairies et en 48 quartiers...",['[Document cartographique]'],,,1829,,,,,Paris,"[""chez Ch. Picquet, géographe ordinaire du Roi et de S. A. Mgr le duc d'Orléans""]",1 plan,,905 x 580 mm,,,,,,,,,,1771-1827,,,,,,,,,,BHVP,MABU,1.0,32272900468131,A 483,,PL,,,,,,,,,"['Picquet, Charles']"
858315,RBSVDP0000858315,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000858315,,,['fre'],,,1875,,Plan général des conduites d'eaux de la ville de Paris et de ses environs exécuté sur le plan à l'échelle de 1 : 5 000,['[Document cartographique]'],,,,"dressé par les géomètres du Service du Plan de Paris, par les ingénieurs du Service du municipal des Travaux Publics",,,,Paris,['gravé par Avril frères'],1 atlas (1 p.),21 flles noir et coul.,In-fol (490 x 685 mm),,,,,,,,,,,,,,,,,Avril frères,,,BHVP ; BHVP,MAB1 ; MAB1,,32272900476292,FOL AT 138 ; FOL AT 54,,PL ; PL,,,,,,,,,
855736,RBSVDP0000855736,https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000855736,,,['fre'],,,1904,,"Plan des paroisses de Paris, avec la distinction des parties éparses qui en dépendent",['[Document cartographique]:'],,,1786,"dressé par ordre de... Monseigneur Le Clerc de Juigné, archevêque de Paris,...","par J. Junié, ingénr. géographe",,,Paris,['L. Wuhrer'],1 plan,en coul.,1880 x 1220 mm,,,,,,,,1756-18..?,,,,,,,,,,,,BAVP ; BHVP,BCDP ; MABU,,32272900473321,BC 1043 A ; G 336,,PL ; PL,,BCP,,,,,"['Junié, Jean']",,"['Wuhrer, Louis']"
852924,RBSVDP0000852924,https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852924,,,['fre'],,,[date de publication inconnue],,"[Plan de restitution d'après le Plan archéologique dressé par Albert Lenoir comprenant l'espace situé entre la Seine et la rue Aubry le Boucher, d'une part, les rues Saint-Denis et Saint-Martin, d'autre part]",['[Document cartographique manuscrit]'],,,,,,,,[S.l.],['[éditeur inconnu]'],1 plan,ms à la plume,200 x 415 mm,,,,,,,,1801-1891,,,,,,,,,,,,BHVP,MAB1,1.0,32272900469473,4-PLA-2363,,PL,,,Ancienne cote : B 307,,,,"['Lenoir, Albert']",,
856783,RBSVDP0000856783,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000856783,,,['fre'],,,1890,,Plan de la rue Mazarine. Alignements : ordonnance royale du 25 novembre 1844,['[Document cartographique]'],,,,,,,,Paris,['impr. Millet et fils'],1 plan (4 f.),,3240 x 520 mm,,,,,,,,,,,,,,,,,Millet et fils,,,BHVP,MABU,1.0,32272900474598,ALIGNEMENT 162,,PL,,,,,,,,,
250207,RBSVDP0000250207,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000250207,,,['fre'],,,[1982],,Plan comptable général élaboré par le Conseil national de la comptabilité et approuvé le 27 avril 1982 par arrêté du Ministre de l'économie et des finances et du Ministre délégué chargé du budget,,,,,,,,,[Paris],['Conseil national de la comptabilité'],VIII-374 p.,tabl.,30 cm,3 feuillets de schémas,,,,,,,,,,France,Conseil national de la comptabilité,,,,,,,,BAVP,GAL,1.0,32272900172567,22131,,LI,,,,,,,,,
964915,RBSVDP0000964915,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000964915,,,['fre'],,,[date de publication inconnue] :,,Les Plaintes du pauvre diable...,['[Texte imprimé]'],,,,,,,,(Paris),"[""Impr. d'un royaliste""]",24 p.,,in-8?,,,,,,,,,,,,,,,,,,,,BHVP,MABU,1.0,32272900565541,968446,,LI,,,,,,,,,
1042979,RBSVDP0001042979,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0001042979,,,['fre'],,,1909,,Les Plaintes d'Acante et autres oeuvres,['[Texte imprimé]'],,,,Tristan,Edition critique publiée par Jacques Madeleine,,,Paris,['Cornély'],XXXI-243 p.,,in-16?,,Société des Textes français modernes,,,,,,1601-1655,,,,,,,,,,,,BHVP,MABU,1.0,32272900619003,910337,,LI,,,,,,,"[""Tristan L'Hermite""]",,"['Madeleine, Jacques']"
8360,RBSVDP0000008360,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000008360,,,['fre'],,,1881,,Plaidoyers et discours,,,,,publiés par Jules Le Berquier,,,,Paris,['Marchal Billard & Cie'],2 vol.,portr.-front.,4?,,,,,,,,,,,,,,,,,,,,BMD ; BMD,MAGI ; MAGI,,32272098339747 ; 32272098339788,349 PAI 2 ; 349 PAI 1,2 ; 1,LI ; LI,,,,JAPI ; JAPI,,,['Paillet'],,
7716,RBSVDP0000007716,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000007716,,,['fre'],,,1893,,"Le placement des employés, ouvriers et domestiques en France",,,,,,,,,Paris,['Berger-Levrault'],VIII-734 p.,,4?,,,,,,,,,,,,,,,,,,,,BMD,MAGI,1.0,32272092830592,331 PLA,,LI,,,,,,,,,
940694,RBSVDP0000940694,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000940694,2-212-02643-9,9782212026436,['fre'],,,impr. 2002,,Placage et frisage,['[Texte imprimé]'],,,,Mike Burton,"traduit de l'anglais par Dominique Saran et Michèle Fodor ; avec la collaboration de Bernard Daudé,...",,,Saint-Ouen,['Eyrolles'],1 vol. (210 p.),"ill. en noir et en coul., couv. ill. en coul.",27 cm,,Le geste et l'outil,,Veneering : a foundation course,,,,,,1950-...,,,,,,,,,,FOR,MAGI,1.0,32272090193142,NS 75054,,LI,COIM,,,,,,"['Burton, Mike']",,"['Saran', 'Fodor', 'Daudé, Dominique', 'Michèle', 'Bernard']"
724912,RBSVDP0000724912,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000724912,,,['fre'],,,1988-2005 (n?1-97),,Pixel,['[Texte imprimé]'],,,le magazine des nouvelles images,,,,,Paris,['ZAO'],,,33 cm,,,,,,,,,,,,,,,,,,,,FOR ; FOR,MAPL,,,PER EX2 ; PER EX2,,PE ; PE,,,,,,"; [1988, n? 1 (1vol.nr) - 2004, n? 86-96 ;  2005, n?97 (1vol.nr)]",,,
144987,RBSVDP0000144987,http://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000144987,2-281-19060-9,,['fre'],,,1992,,"Piscines, équipements nautiques",['[Texte imprimé]'],,,,"Sophie Roché-Soulié, Sophie Roulet",,,,Paris,"['Ed. du ""Moniteur""']",1 vol. (119 p.),"ill. en noir et en coul., couv. ill. en coul.",28 cm,,Architecture thématique,,,,,,1960-...,1958-...,,,,,,,,,,,FOR ; BHVP,MAPL ; MABU,,32272077554050 ; 32272900590927,NS 35172 8 ; 149848,8,LI ; LI,CODI,,,,,,"['Roché-Soulié, Sophie']","['Roulet, Sophie']",
